seqname	start	end	gene_symbol
chrX	35759717	35762699	AL161722.3
chrX	35779616	35780596	AL161722.2
chrX	35816459	35821852	MAGEB16
chrX	35882975	35887748	AL590065.1
chrX	35937851	36403432	CFAP47
chrX	36040056	36040162	RNU6-641P
chrX	36229213	36229752	HMGB1P16
chrX	36383741	36458375	AL606516.1
chrX	36392908	36393298	RPS15AP40
chrX	36595470	36595565	AL590285.1
chrX	36696751	36884762	AL592156.2
chrX	36737991	36738294	AL592156.1
chrX	36812573	36813533	AC006924.1
chrX	36975986	36976212	BX842568.4
chrX	36980269	36981498	BX842568.2
chrX	37003596	37004166	BX842568.3
chrX	37026470	37029739	FAM47C
chrX	37061096	37061644	FTH1P18
chrX	37095924	37096474	BX842568.1
chrX	37150420	37151479	MOB1AP2
chrX	37208528	37316548	PRRG1
chrX	37208583	38546928	AF241726.2
chrX	37300776	37301321	AC245096.1
chrX	37351274	37351801	FTH1P19
chrX	37364563	37365113	FTH1P27
chrX	37400330	37404515	FAM47DP
chrX	37430822	37543716	LANCL3
chrX	37545044	37591383	XK
chrX	37559258	37559530	AC233297.1
chrX	37639264	37672714	CYBB
chrX	37696010	37706824	DYNLT3
chrX	37729362	37729468	RNU6-49P
chrX	37765400	37808658	AL121578.3
chrX	37805137	37806028	AL121578.1
chrX	37850070	37850570	HYPM
chrX	37853505	37854171	AL121578.2
chrX	37865806	37988072	SYTL5
chrX	37883148	37883239	MIR548AJ2
chrX	38008589	38080177	SRPX
chrX	38080644	38082920	AL606748.1
chrX	38128423	38186797	RPGR
chrX	38167365	38167494	SNORA31
chrX	38211839	38280699	OTC
chrX	38254622	38255148	TDGF1P1
chrX	38338468	38339166	AF241726.1
chrX	38344005	38344517	FTLP16
chrX	38391176	38393427	UBTFL11
chrX	38420623	38548174	TSPAN7
chrX	38467468	38467529	RNU7-7P
chrX	38629584	38658911	AF241728.1
chrX	38638837	38659931	AF241728.2
chrX	38660685	38665790	MID1IP1
chrX	38660821	38663136	MID1IP1-AS1
chrX	38940433	38940538	RNU6-591P
chrX	39085356	39159040	AC108879.1
chrX	39164210	39186616	LINC01281
chrX	39226539	39251061	LINC01282
chrX	39260506	39294078	LINC01283
chrX	39520470	39520575	MIR3937
chrX	39645780	39646077	RN7SL732P
chrX	39646386	39647390	GAPDHP1
chrX	39650834	39651158	AC091810.1
chrX	39696790	39707612	AL592164.1
chrX	39696815	39696867	MIR1587
chrX	39724678	39725142	RPS11P7
chrX	39767563	39773673	AL592164.2
chrX	39868529	39871435	AC092198.1
chrX	39909068	40036582	BCOR
chrX	40122170	40158314	AC091806.1
chrX	40144349	40144452	snoU13
chrX	40218436	40219979	AC091807.1
chrX	40352092	40352192	Y_RNA
chrX	40374147	40374760	AC092473.1
chrX	40394754	40394815	RNU7-164P
chrX	40438624	40466100	ATP6AP2
chrX	40479953	40481361	AC092473.2
chrX	40482818	40483388	MPC1L
chrX	40486173	40506813	CXorf38
chrX	40507557	40595110	MED14
chrX	40594652	40597953	MED14OS
chrX	40617736	40618303	DPRXP6
chrX	40619357	40620523	AC092474.1
chrX	40691097	40691815	AC092474.2
chrX	40693738	40695258	MKRN4P
chrX	40749900	40750790	SDCBPP3
chrX	40767240	40767644	AC092268.1
chrX	40794235	40795117	RPS2P55
chrX	40867680	40888559	AC092268.2
chrX	40936252	40937003	CLIC4P3
chrX	40944698	41095832	USP9X
chrX	41134992	41136031	LINC02601
chrX	41152051	41152169	RNA5SP502
chrX	41175741	41175842	Y_RNA
chrX	41181854	41182364	AL391647.1
chrX	41192537	41223725	DDX3X
chrX	41204835	41205129	RN7SL15P
chrX	41306687	41334963	NYX
chrX	41331517	41331906	Z93015.1
chrX	41374187	41782898	CASK
chrX	41379289	41381589	CASK-AS1
chrX	41430176	41430282	RNU6-1321P
chrX	41496727	41497012	RN7SL406P
chrX	41535013	41535747	AL627402.1
chrX	41542424	41542719	RN7SL144P
chrX	41548226	41556528	GPR34
chrX	41583434	41589383	GPR82
chrX	41607475	41607861	AL353691.1
chrX	41649445	41649503	AL353691.2
chrX	41778507	41778602	RNU6-202P
chrX	41907136	41914089	AL133329.1
chrX	41958007	41958426	ATP5MC2P4
chrX	41998678	41998783	RNU6-630P
chrX	42009764	42009997	Z92545.1
chrX	42033532	42033638	RNU6-1124P
chrX	42111712	42558636	Z93403.1
chrX	42144382	42145177	AL023875.1
chrX	42582460	42615143	Z94277.1
chrX	42636619	42637498	PPP1R2C
chrX	42859423	42859645	AL451086.1
chrX	43036243	43085847	PINCR
chrX	43137374	43138907	IMPDH1P4
chrX	43138809	43297906	AL023574.1
chrX	43266914	43267808	NANOGP10
chrX	43514155	43606071	MAOA
chrX	43625857	43741696	MAOB
chrX	43808022	43832641	NDP
chrX	43808978	43830828	NDP-AS1
chrX	43888578	43890167	AL034370.1
chrX	44007118	44202918	EFHC2
chrX	44143162	44145492	TATDN2P1
chrX	44168560	44169722	RRM2P3
chrX	44260849	44260950	Y_RNA
chrX	44325937	44328201	AL022163.1
chrX	44335273	44336668	FDPSP5
chrX	44382885	44402105	FUNDC1
chrX	44436600	44436684	AL136137.1
chrX	44492938	44494478	CHTF8P1
chrX	44508375	44508965	RPL19P20
chrX	44600333	44601210	RPSAP61
chrX	44632021	44632307	RN7SL291P
chrX	44703250	44704134	DUSP21
chrX	44732423	44971847	KDM6A
chrX	44744751	44744811	RNU6-523P
chrX	45007618	45060146	DIPK2B
chrX	45042496	45193162	AC136489.1
chrX	45240772	45241240	AL020989.1
chrX	45364633	45491366	LINC01204
chrX	45491537	45492978	KRT8P14
chrX	45590241	45591177	AC234772.1
chrX	45604639	45629677	MIR222HG
chrX	45605585	45605694	MIR221
chrX	45606421	45606530	MIR222
chrX	45624175	45624702	AC234772.2
chrX	45706474	45710971	LINC02595
chrX	45752347	45752414	SNORD77
chrX	45772553	45773306	AL031584.1
chrX	45772702	45776475	AL031584.2
chrX	45811197	45811768	MED28P4
chrX	45842800	45843799	KRT18P68
chrX	45918186	45918963	PCNAP3
chrX	46116194	46187115	LINC01186
chrX	46147451	46148563	ACTBP1
chrX	46260121	46262392	AL139811.3
chrX	46277885	46279514	AL139811.2
chrX	46299144	46300149	GAPDHP65
chrX	46306727	46356857	KRBOX4
chrX	46313532	46316634	AL139811.1
chrX	46357162	46404892	ZNF674
chrX	46377201	46377303	RNU6-50P
chrX	46404873	46408276	ZNF674-AS1
chrX	46420363	46422184	MKI67P1
chrX	46433219	46457843	CHST7
chrX	46458686	46618553	SLC9A7
chrX	46506029	46506765	PGAM1P7
chrX	46544200	46545142	YBX1P8
chrX	46584599	46585253	AL512633.1
chrX	46696478	46741793	RP2
chrX	46746852	46759138	LINC01545
chrX	46771711	46920641	JADE3
chrX	46937754	46952713	RGN
chrX	46946905	46947011	RNU6-1189P
chrX	46992070	46992225	RNU12-2P
chrX	47001615	47004903	NDUFB11
chrX	47004620	47046212	RBM10
chrX	47016037	47017598	AL513366.1
chrX	47050260	47074527	UBA1
chrX	47064320	47065264	INE1
chrX	47077259	47089396	CDK16
chrX	47092089	47107727	USP11
chrX	47132765	47133789	AL591503.3
chrX	47138526	47138629	snoU13
chrX	47140214	47140462	RN7SL785P
chrX	47157251	47158120	AL591503.1
chrX	47211242	47211348	RNU6-149P
chrX	47229982	47273704	ZNF157
chrX	47248048	47248176	SNORA11C
chrX	47249360	47251699	AL591503.2
chrX	47298135	47299173	NPM1P49
chrX	47305278	47342345	ZNF41
chrX	47342970	47344222	LINC01560
chrX	47372001	47372882	NUS1P1
chrX	47420499	47431319	ARAF
chrX	47431300	47479256	SYN1
chrX	47434527	47488141	Z84466.1
chrX	47441807	47446188	TIMP1
chrX	47446828	47446904	MIR4769
chrX	47482571	47489704	CFP
chrX	47494920	47510003	ELK1
chrX	47511195	47518579	UXT
chrX	47518232	47551725	UXT-AS1
chrX	47566590	47612855	CXXC1P1
chrX	47577401	47578498	AL009172.1
chrX	47636226	47638096	AL022578.1
chrX	47662695	47664188	WASF4P
chrX	47696301	47861960	ZNF81
chrX	47700362	47701101	RPL7P57
chrX	47834250	47863377	ZNF182
chrX	47842756	47931025	ZNF630
chrX	47863734	47869126	SPACA5
chrX	47915699	47925971	ZNF630-AS1
chrX	47930593	47938092	AC244636.3
chrX	47941136	47941239	snoU13
chrX	47967377	47979592	SSX6P
chrX	47990039	47991995	SPACA5B
chrX	47995036	47995537	AC244636.1
chrX	48013296	48015369	AC244636.2
chrX	48013408	48013502	RNU6-707P
chrX	48015795	48025778	SSXP3
chrX	48037167	48037459	AC245047.7
chrX	48045656	48056199	SSX5
chrX	48056657	48058867	AC245047.5
chrX	48065693	48065809	RNA5SP503
chrX	48072226	48077445	AC245047.1
chrX	48088268	48088394	AC245047.3
chrX	48104329	48105180	AC245047.2
chrX	48114752	48126879	SSX1
chrX	48134339	48134482	AC245047.4
chrX	48136139	48137013	AC245047.8
chrX	48138858	48141227	AC245047.6
chrX	48156251	48165614	SSX9P
chrX	48166204	48168490	AL606490.6
chrX	48181784	48186118	SSXP9
chrX	48193110	48193874	AL606490.3
chrX	48196334	48196604	AL606490.9
chrX	48205863	48216142	SSX3
chrX	48216560	48218930	AL606490.1
chrX	48231338	48231528	AL606490.7
chrX	48239582	48242564	RP11-344N17.12
chrX	48242957	48252789	SSX4
chrX	48261520	48271355	SSX4B
chrX	48271748	48274761	AF196972.2
chrX	48281727	48281853	AL606490.4
chrX	48291580	48299998	AL606490.8
chrX	48305273	48307251	AL606490.2
chrX	48316920	48328648	SLC38A5
chrX	48334409	48344752	FTSJ1
chrX	48364911	48367226	AF196972.1
chrX	48367350	48379202	PORCN
chrX	48380187	48387104	EBP
chrX	48380194	48403857	AF196969.1
chrX	48398102	48420997	TBC1D25
chrX	48420090	48420189	snoU13
chrX	48426402	48433248	AC115618.1
chrX	48432837	48439550	RBM3
chrX	48438162	48439545	AC115618.2
chrX	48439129	48439553	AC115618.3
chrX	48441481	48441727	MRPL32P1
chrX	48448430	48467257	WDR13
chrX	48494553	48495523	VN1R110P
chrX	48534985	48549818	WAS
chrX	48553945	48567403	SUV39H1
chrX	48557354	48595570	AC231533.1
chrX	48582860	48582966	RNU6-1056P
chrX	48620151	48632064	GLOD5
chrX	48634059	48635385	AC231533.2
chrX	48635380	48635486	RNU6-29P
chrX	48644962	48652718	GATA1
chrX	48659784	48683392	HDAC6
chrX	48684923	48688548	ERAS
chrX	48689506	48694012	PCSK1N
chrX	48747480	48760420	PQBP1
chrX	48750730	48755426	TIMM17B
chrX	48760457	48769235	SLC35A2
chrX	48770459	48776301	PIM2
chrX	48779305	48815648	OTUD5
chrX	48797263	48798079	AF207550.1
chrX	48797263	48798079	AC233300.1
chrX	48816440	48816543	RNU6-722P
chrX	48818639	48828251	KCND1
chrX	48830131	48858675	GRIPAP1
chrX	48863969	48864276	RN7SL139P
chrX	48886237	48900936	TFE3
chrX	48911101	48927509	CCDC120
chrX	48928818	48931661	PRAF2
chrX	48929127	48937546	AC231657.3
chrX	48932092	48958108	WDR45
chrX	48939686	48939823	RNU4-52P
chrX	48970345	48980085	GPKOW
chrX	49008986	49009277	RN7SL262P
chrX	49011579	49012793	AC231657.2
chrX	49019325	49024820	MAGIX
chrX	49021914	49022308	AC231657.1
chrX	49028245	49031584	PLP2
chrX	49031151	49042981	PRICKLE3
chrX	49044257	49056718	SYP
chrX	49055425	49058913	SYP-AS1
chrX	49059702	49059788	AF196779.1
chrX	49061523	49089833	CACNA1F
chrX	49090415	49090960	HSPB1P2
chrX	49091930	49106981	CCDC22
chrX	49106897	49126940	FOXP3
chrX	49119323	49126984	AC232271.3
chrX	49126306	49157940	PPP1R3F
chrX	49129517	49132231	AC232271.1
chrX	49136140	49137903	AC232271.2
chrX	49160148	49176323	GAGE10
chrX	49178536	49185863	GAGE12J
chrX	49188094	49195366	GAGE13
chrX	49197607	49204923	GAGE2E
chrX	49207160	49214420	GAGE2D
chrX	49216659	49223943	GAGE12I
chrX	49226182	49233481	GAGE2C
chrX	49235708	49242997	GAGE2B
chrX	49294472	49294588	GAGE12B
chrX	49296814	49304141	GAGE12C
chrX	49306370	49313697	GAGE12D
chrX	49315881	49332821	GAGE12F
chrX	49315936	49323252	GAGE12E
chrX	49335037	49342357	GAGE12G
chrX	49344586	49351904	GAGE12H
chrX	49354099	49373139	GAGE1
chrX	49354132	49361430	GAGE2A
chrX	49397103	49397952	VDAC1P2
chrX	49429447	49433283	SALL1P1
chrX	49452050	49460587	PAGE1
chrX	49593863	49598576	PAGE4
chrX	49641327	49643844	USP27X-AS1
chrX	49644551	49647169	USP27X
chrX	49676227	49676969	AC236430.1
chrX	49687206	49863892	CLCN5
chrX	49709947	49710053	RNU6-421P
chrX	49767754	49767844	MIR532
chrX	49768109	49768194	MIR188
chrX	49771262	49771344	AF222686.1
chrX	49773039	49773122	MIR500A
chrX	49773572	49773636	MIR362
chrX	49774330	49774413	MIR501
chrX	49775279	49775357	MIR500B
chrX	49777849	49777945	MIR660
chrX	49779206	49779291	MIR502
chrX	49920807	49921019	PYY3
chrX	49935841	49935941	Y_RNA
chrX	49955420	49965658	AKAP4
chrX	49967364	50094909	CCNB3
chrX	50108408	50213824	DGKK
chrX	50334647	50557302	SHROOM4
chrX	50388118	50388209	AL121865.1
chrX	50392641	50392740	RNU6-935P
chrX	50648438	50648866	H3F3AP5
chrX	50653784	50659607	BMP15
chrX	50674114	50674548	HMGB1P15
chrX	50773422	50774357	AC239367.1
chrX	50825664	50834074	AC239367.2
chrX	50838682	50967262	LINC01284
chrX	50905696	50906509	AC239367.3
chrX	50933428	51139314	AC233976.1
chrX	51068642	51073514	AC233976.2
chrX	51075083	51080377	NUDT10
chrX	51138811	51208513	AL158055.1
chrX	51149800	51151695	EZHIP
chrX	51232863	51239444	NUDT11
chrX	51241342	51253857	LINC01496
chrX	51359876	51361820	CENPVL3
chrX	51424145	51425764	CENPVL2
chrX	51425000	51425485	CENPVP2
chrX	51453608	51455227	CENPVL1
chrX	51486527	51489328	GSPT2
chrX	51546103	51645453	MAGED1
chrX	51600064	51601162	AC241520.1
chrX	51613802	51613905	RNU6-504P
chrX	51646434	51646946	AL929410.1
chrX	51664960	51665595	IPO7P1
chrX	51666648	51666836	AL929410.2
chrX	51722319	51723108	TPMTP3
chrX	51793956	51797351	AC239585.1
chrX	51796272	51798780	AC239585.2
chrX	51804923	51812344	MAGED4B
chrX	51806443	51806570	SNORA11E
chrX	51927919	51935364	MAGED4
chrX	51933717	51933844	SNORA11D
chrX	51938959	52009046	AC231759.2
chrX	51942963	51946358	AC245177.1
chrX	52069310	52069906	AC231759.1
chrX	52112164	52118823	XAGE2
chrX	52125196	52128757	AC231532.1
chrX	52152915	52153575	AC231532.2
chrX	52165212	52202209	BX510359.1
chrX	52191730	52194281	BX510359.5
chrX	52223979	52224274	BX510359.8
chrX	52224658	52227093	BX510359.7
chrX	52228189	52229055	RBM22P6
chrX	52235228	52243954	XAGE1B
chrX	52245849	52246128	RBM22P7
chrX	52255219	52260363	XAGE1A
chrX	52270115	52270985	RBM22P10
chrX	52293397	52297093	RP11-472D17.1
chrX	52304893	52307444	RP11-472D17.2
chrX	52333857	52334578	RP11-472D17.3
chrX	52345599	52346259	RP11-472D17.6
chrX	52370417	52373978	RP11-472D17.4
chrX	52464670	52467221	RP11-204I15.1
chrX	52501127	52501685	RBM22P8
chrX	52511761	52516905	XAGE1C
chrX	52518793	52519069	RBM22P9
chrX	52528159	52533303	XAGE1D
chrX	52541053	52546197	XAGE1E
chrX	52555981	52556851	RBM22P11
chrX	52560719	52561061	BX510359.6
chrX	52574163	52576707	BX510359.2
chrX	52590781	52591313	BX510359.4
chrX	52613039	52615362	BX510359.3
chrX	52627544	52632339	SSXP4
chrX	52635585	52640808	SSXP1
chrX	52641706	52642573	AL450023.2
chrX	52654048	52661945	SSX8P
chrX	52673140	52683950	SSX7
chrX	52684257	52686304	AL450023.1
chrX	52694281	52694397	RNA5SP504
chrX	52701768	52706101	SSXP5
chrX	52716413	52716683	AL450023.3
chrX	52725946	52736239	SSX2
chrX	52736652	52738983	AC244505.2
chrX	52751387	52751573	AC244505.3
chrX	52764990	52765196	AC244505.5
chrX	52777574	52779905	RP11-552J9.15
chrX	52780209	52819350	SSX2B
chrX	52799881	52800152	AC244505.7
chrX	52810501	52814830	AC244505.4
chrX	52825184	52827141	SPANXN5
chrX	52830424	52830553	AC244505.6
chrX	52841228	52847325	XAGE5
chrX	52853318	52858317	AC244505.1
chrX	52861754	52862949	EIF4A2P4
chrX	52891554	52897114	XAGE3
chrX	52920336	52937587	FAM156B
chrX	52955144	52958762	AC234031.1
chrX	52955590	53024651	FAM156A
chrX	53078273	53109797	GPR173
chrX	53094235	53094730	BX322635.1
chrX	53111549	53117722	TSPYL2
chrX	53122892	53124040	AL591212.1
chrX	53123327	53200096	KANTR
chrX	53142200	53142456	AL591212.2
chrX	53159663	53159723	RNU7-37P
chrX	53172014	53173095	ACTG1P10
chrX	53172216	53172299	AL139396.1
chrX	53193573	53193739	AL139396.1
chrX	53220503	53254604	KDM5C
chrX	53241590	53243861	KDM5C-IT1
chrX	53255010	53350548	IQSEC2
chrX	53352187	53353019	RPSAP62
chrX	53353767	53353879	Y_RNA
chrX	53366989	53367179	AC245102.2
chrX	53370192	53370711	AC245102.1
chrX	53401070	53449677	SMC1A
chrX	53449639	53458068	RIBC1
chrX	53458206	53461320	HSD17B10
chrX	53459670	53459979	AC233728.1
chrX	53483220	53483976	AC233728.2
chrX	53489150	53489251	VTRNA3-1P
chrX	53513659	53513758	Z97054.1
chrX	53559057	53713673	HUWE1
chrX	53583184	53583302	MIR98
chrX	53584153	53584235	MIRLET7F2
chrX	53785524	53785702	BX323845.1
chrX	53795484	53795717	BX323845.2
chrX	53834274	53835121	BX323845.3
chrX	53852385	53852807	AC233279.1
chrX	53935488	53935595	RNA5SP505
chrX	53963109	54075391	PHF8
chrX	54091278	54091399	U3
chrX	54094757	54209714	FAM120C
chrX	54173805	54174092	AL589872.1
chrX	54219256	54385075	WNK3
chrX	54249757	54250495	RPL7AP71
chrX	54369979	54370085	RNU6-434P
chrX	54466837	54474465	TSR2
chrX	54471887	54522667	FGD1
chrX	54556644	54593722	GNL3L
chrX	54698418	54699071	PGAM4P1
chrX	54775332	54824673	ITIH6
chrX	54834032	54842448	MAGED2
chrX	54840803	54840930	SNORA11
chrX	54868447	54868567	AL049732.1
chrX	54946895	54957864	TRO
chrX	54953738	54953866	SNORA11
chrX	54959394	55024967	PFKFB1
chrX	55026796	55035490	APEX2
chrX	55035488	55057410	ALAS2
chrX	55071182	55071554	AL020991.1
chrX	55081378	55082271	AL590240.2
chrX	55101496	55105342	PAGE2B
chrX	55115441	55119275	PAGE2
chrX	55128070	55128459	AL590240.4
chrX	55164363	55168866	AL590240.3
chrX	55169535	55187743	FAM104B
chrX	55199150	55202459	AL590240.1
chrX	55204640	55205170	MTCO1P52
chrX	55205627	55206432	MTND2P24
chrX	55206810	55207710	MTND1P30
chrX	55207824	55209353	MTRNR2L10
chrX	55246788	55250541	PAGE5
chrX	55284845	55291279	PAGE3
chrX	55306272	55315218	AL158819.1
chrX	55477928	55478015	hsa-mir-4536-2
chrX	55478538	55479999	MAGEH1
chrX	55511049	55515635	USP51
chrX	55546815	55547147	AL590410.1
chrX	55609166	55609267	Y_RNA
chrX	55626096	55626539	AL627224.1
chrX	55649833	55651758	FOXR2
chrX	55659464	55662089	AL159987.2
chrX	55681142	55683447	AL159987.1
chrX	55744172	55785207	RRAGB
chrX	55930020	55930089	SNORD112
chrX	55934556	56235704	AL050309.1
chrX	55987641	55988915	AL391419.1
chrX	56100757	56102014	AL353698.1
chrX	56258789	56317964	KLF8
chrX	56269370	56269842	RPL23AP83
chrX	56590072	56594301	UBQLN2
chrX	56644824	56650891	AL354793.1
chrX	56755674	56844813	NBDY
chrX	56763675	56764010	UQCRBP1
chrX	56844731	57022260	SPIN3
chrX	56999943	57001229	AL139397.1
chrX	57095347	57096118	AL139397.2
chrX	57144984	57147979	SPIN2B
chrX	57148095	57153676	AL022157.1
chrX	57160963	57164058	SPIN2A
chrX	57249139	57251224	Z83745.1
chrX	57255467	57255848	PPP1R11P2
chrX	57313139	57515629	FAAH2
chrX	57419079	57421842	MTHFD1P1
chrX	57618085	57623978	ZXDB
chrX	57703500	57706693	NLRP2B
chrX	57792753	57793725	Z93019.1
chrX	57933142	57937254	ZXDA
chrX	57960271	57961237	MYCLP2
chrX	58011120	58012567	KRT8P17
chrX	61998720	61999796	BX322784.1
chrX	62062012	62062972	MTND1P31
chrX	62063167	62063776	MTND2P25
chrX	62098281	62104312	ZFRP1
chrX	62306541	62308134	AL359854.1
chrX	62442872	62780975	LINC01278
chrX	62519126	62519552	CBX1P1
chrX	62567107	62571223	SPIN4
chrX	62569525	62572057	SPIN4-AS1
chrX	62854847	63029154	ARHGEF9
chrX	62890076	62891382	ARHGEF9-IT1
chrX	62986755	62987280	BTF3P8
chrX	63005882	63005967	MIR1468
chrX	63264185	63264938	HNRNPDP1
chrX	63364752	63366932	AL355852.1
chrX	63404997	63425588	AMER1
chrX	63425854	63453735	AL356317.2
chrX	63430570	63430866	RN7SL799P
chrX	63444074	63450487	ASB12
chrX	63487961	63615332	MTMR8
chrX	63524927	63526613	AL356317.1
chrX	63625353	63626016	PFN5P
chrX	63652281	63654025	SHC1P1
chrX	63832512	63833142	YWHAZP7
chrX	63842997	63844453	KRT8P27
chrX	63917758	63918427	GRPEL2P2
chrX	63946628	63946928	BLOC1S2P1
chrX	64135682	64254593	ZC4H2
chrX	64404898	64407145	AL445523.1
chrX	64435117	64435222	AL445523.1
chrX	64490793	64492899	CCT4P2
chrX	64547868	64551113	MORF4L1P5
chrX	64576770	64577427	AL441964.1
chrX	64586518	64727767	ZC3H12B
chrX	64627964	64628552	TLE1P1
chrX	64688967	64690260	Z83841.1
chrX	64732462	64754655	LAS1L
chrX	64770778	64772301	FRMD8P1
chrX	64808257	64961793	MSN
chrX	64992583	64993474	NANOGP9
chrX	65006605	65007011	AL450487.2
chrX	65014187	65015677	ETF1P3
chrX	65041097	65042091	AL450487.1
chrX	65145678	65221278	AL034397.2
chrX	65176131	65177038	AL034397.1
chrX	65235303	65240264	AL034397.3
chrX	65238712	65238821	MIR223
chrX	65241580	65259967	VSIG4
chrX	65275429	65276429	AL139276.1
chrX	65294677	65296189	EIF4BP9
chrX	65382391	65488709	HEPH
chrX	65580608	65581618	AL157698.1
chrX	65657187	65660510	AL592049.1
chrX	65717590	65719266	PKMP2
chrX	65815479	65859140	EDA2R
chrX	65896100	65896206	RNU6-394P
chrX	66593415	66595362	AL049641.1
chrX	66753005	66753829	AL049564.1
chrX	66763863	66950461	AR
chrX	67011797	67012737	BMI1P1
chrX	67233312	67234743	AL157700.1
chrX	67262186	67653755	OPHN1
chrX	67290362	67291609	AL158201.1
chrX	67321910	67321974	RNU6-1225P
chrX	67352710	67353279	AKIRIN1P2
chrX	67580917	67581029	Y_RNA
chrX	67694552	67696716	AL672138.1
chrX	67718404	67757124	YIPF6
chrX	67759285	67759391	RNU6-245P
chrX	67819941	67820315	RPL31P63
chrX	67865168	67865369	COX6CP12
chrX	67867508	67945684	STARD8
chrX	67991165	67992421	ACTR3P2
chrX	68003315	68004909	SERBP1P1
chrX	68048864	68062003	EFNB1
chrX	68380694	68385636	PJA1
chrX	68393967	68394560	HMGN1P35
chrX	68399400	68429767	LINC00269
chrX	68705186	68705495	CYCSP43
chrX	68724548	68724666	AL158069.1
chrX	68725084	68752351	FAM155B
chrX	68789478	68796180	AL158069.1
chrX	68835911	69259322	EDA
chrX	68892323	68892441	5S_rRNA
chrX	68892323	68892441	AL158069.2
chrX	68912800	68912998	U3
chrX	69157016	69157867	CNOT7P1
chrX	69242707	69242773	MIR676
chrX	69257690	69259175	AL158141.1
chrX	69260392	69269788	AWAT2
chrX	69282341	69284029	OTUD6A
chrX	69340203	69341324	MTCYBP31
chrX	69344822	69348921	MTND4P31
chrX	69353297	69386174	IGBP1
chrX	69368432	69369504	IGBP1-AS2
chrX	69383692	69385056	IGBP1-AS1
chrX	69397333	69425395	DGAT2L6
chrX	69441858	69442164	RN7SL581P
chrX	69454505	69460477	AWAT1
chrX	69472892	69473012	RNA5SP507
chrX	69478020	69479614	P2RY4
chrX	69488155	69501690	ARR3
chrX	69501943	69504852	RAB41
chrX	69506445	69510364	PDZD11
chrX	69509954	69640736	KIF4A
chrX	69581336	69582224	AL357752.1
chrX	69616129	69616225	RNY4P23
chrX	69642881	69653240	GDPD2
chrX	69647300	69655200	AL139398.1
chrX	69664685	69725340	DLG3
chrX	69670729	69670872	RNU4-81P
chrX	69672808	69675844	DLG3-AS1
chrX	69748790	70128581	TEX11
chrX	69892745	69893365	AL139109.1
chrX	70065931	70066145	U3
chrX	70077013	70077352	AL627390.1
chrX	70145429	70150975	SLC7A3
chrX	70182814	70183143	RPS23P8
chrX	70236381	70236755	NUTF2P7
chrX	70240125	70240288	RNU1-56P
chrX	70263064	70265320	SOCS5P4
chrX	70276182	70293276	SNX12
chrX	70304339	70304637	RN7SL746P
chrX	70316047	70323385	FOXO4
chrX	70323739	70326638	CXorf65
chrX	70323837	70331425	AL590764.2
chrX	70327254	70331958	IL2RG
chrX	70338406	70362304	MED12
chrX	70361035	70361156	AL590764.1
chrX	70364681	70391051	NLGN3
